PID,prompt_length,complexity,data_type,module,num_tokens,num_sentences,lexical_diversity,readability,noun_ratio,verb_ratio,adjective_ratio,num_named_entities,contains_table,contains_list,redundancy_score,compression_ratio,contains_numbers,contains_chain_of_thought,contains_output_constraints,is_multi_turn,LLM
314,40,Medium,Text,interactive_qa_chatbot,9,1,0.8888888888888888,5.2,0.2222222222222222,0.1111111111111111,0.0,0,False,False,1,4.444444444444445,False,False,False,False,Claude
315,44,Simple,Text,interactive_qa_chatbot,9,1,0.8888888888888888,4.1,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,4.888888888888889,False,False,False,False,Mistral
316,57,Simple,Text,interactive_qa_chatbot,10,1,0.9,8.0,0.2,0.1,0.1,0,False,False,1,5.7,False,False,False,False,llma
317,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,GPT
318,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
319,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,llma
320,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,Mistral
321,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,Claude
322,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
323,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
324,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,llma
325,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
326,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,Mistral
327,62,Medium,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.3333333333333333,0.0833333333333333,0.0,0,False,False,1,5.166666666666667,False,False,False,False,llma
328,49,Simple,Text,interactive_qa_chatbot,9,1,0.8888888888888888,6.4,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,5.444444444444445,False,False,False,False,llma
329,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
330,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,Claude
331,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
332,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,llma
333,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
334,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
335,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,Claude
336,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,GPT
337,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
338,62,Medium,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.3333333333333333,0.0833333333333333,0.0,0,False,False,1,5.166666666666667,False,False,False,False,llma
339,49,Simple,Text,interactive_qa_chatbot,9,1,0.8888888888888888,6.4,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,5.444444444444445,False,False,False,False,GPT
340,40,Simple,Text,interactive_qa_chatbot,9,1,1.0,4.1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,False,False,0,4.444444444444445,False,False,False,False,llma
341,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,llma
342,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
343,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,llma
344,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
345,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
346,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,llma
347,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
348,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
349,62,Medium,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.3333333333333333,0.0833333333333333,0.0,0,False,False,1,5.166666666666667,False,False,False,False,llma
350,49,Simple,Text,interactive_qa_chatbot,9,1,0.8888888888888888,6.4,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,5.444444444444445,False,False,False,False,llma
351,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
352,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,llma
353,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
354,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,llma
355,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
356,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
357,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,llma
358,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
359,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
360,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,llma
361,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
362,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,GPT
363,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
364,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,llma
365,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
366,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
367,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,llma
368,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
369,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
370,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,llma
371,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
372,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,Mistral
373,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
374,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,llma
375,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
376,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,Claude
377,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,llma
378,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,Claude
379,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
380,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,llma
381,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
382,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,llma
383,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
384,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,llma
385,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
386,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
387,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,Claude
388,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
389,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,Claude
390,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,llma
391,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
392,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,Claude
393,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
394,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,GPT
395,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
396,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
397,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,llma
398,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
399,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
400,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,llma
401,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,Claude
402,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,llma
403,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
404,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,llma
405,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
406,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
407,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,llma
408,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
409,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
410,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,llma
411,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
412,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,llma
413,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,Mistral
414,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,llma
415,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
416,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
417,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,llma
418,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
419,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
420,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,llma
421,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
422,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,Mistral
423,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
424,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,llma
425,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
426,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
427,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,llma
428,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,Mistral
429,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
430,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,Claude
431,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
432,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,llma
433,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
434,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,llma
435,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
436,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
437,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,llma
438,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
439,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
440,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,llma
441,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
442,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,llma
443,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
444,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,Claude
445,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
446,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
447,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,llma
448,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
449,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,GPT
450,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,llma
451,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
452,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,GPT
453,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
454,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,GPT
455,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
456,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,GPT
457,49,Medium,Text,interactive_qa_chatbot,11,1,0.9090909090909092,3.7,0.2727272727272727,0.0,0.0909090909090909,0,False,False,1,4.454545454545454,False,False,False,False,Claude
458,53,Simple,Text,interactive_qa_chatbot,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False,llma
459,73,Simple,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.0769230769230769,0.0769230769230769,0,False,False,1,5.615384615384615,False,False,False,False,llma
460,64,Simple,Text,interactive_qa_chatbot,12,1,0.9166666666666666,7.6,0.25,0.0833333333333333,0.0833333333333333,0,False,False,1,5.333333333333333,False,False,False,False,llma
461,47,Simple,Text,interactive_qa_chatbot,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False,llma
462,48,Medium,Numerical Data,interactive_qa_chatbot,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False,llma
463,60,Simple,Numerical Data,interactive_qa_chatbot,12,1,0.9166666666666666,6.4,0.25,0.0833333333333333,0.0833333333333333,0,False,False,2,5.0,False,False,False,False,llma
464,37,Simple,Text,interactive_qa_chatbot,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False,GPT
465,69,Medium,Text,interactive_qa_chatbot,13,1,0.8461538461538461,9.2,0.2307692307692307,0.1538461538461538,0.0,0,False,False,1,5.307692307692308,False,False,False,False,llma
466,38,Simple,Text,interactive_qa_chatbot,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False,llma
467,84,Simple,Text,multi_document_summarization,16,1,0.9375,8.0,0.1875,0.125,0.125,1,False,False,1,5.25,True,False,False,False,GPT
468,86,Simple,Text,multi_document_summarization,15,1,1.0,11.9,0.2666666666666666,0.1333333333333333,0.1333333333333333,1,False,False,1,5.733333333333333,True,False,False,False,GPT
469,93,Simple,Text,multi_document_summarization,14,1,1.0,13.9,0.2857142857142857,0.1428571428571428,0.2142857142857142,0,False,False,1,6.642857142857143,False,False,False,False,GPT
470,82,Simple,Text,multi_document_summarization,14,1,0.9285714285714286,9.5,0.2142857142857142,0.1428571428571428,0.0714285714285714,1,False,False,1,5.857142857142857,True,False,False,False,GPT
471,89,Simple,Text,multi_document_summarization,16,1,1.0,12.3,0.1875,0.125,0.125,1,False,False,1,5.5625,True,False,False,False,GPT
472,91,Simple,Text,multi_document_summarization,15,1,0.9333333333333332,11.9,0.2666666666666666,0.1333333333333333,0.1333333333333333,1,False,False,1,6.066666666666666,True,False,False,False,Mistral
473,90,Simple,Text,multi_document_summarization,17,1,1.0,10.3,0.1764705882352941,0.1176470588235294,0.1764705882352941,1,False,False,1,5.294117647058823,True,False,False,False,GPT
474,76,Simple,Text,multi_document_summarization,14,1,0.9285714285714286,10.3,0.2142857142857142,0.1428571428571428,0.0714285714285714,1,False,False,1,5.428571428571429,True,False,False,False,GPT
475,90,Simple,Text,multi_document_summarization,14,1,1.0,13.9,0.2857142857142857,0.1428571428571428,0.2142857142857142,0,False,False,1,6.428571428571429,False,False,False,False,llma
476,85,Simple,Text,multi_document_summarization,17,1,0.9411764705882352,8.0,0.1764705882352941,0.1176470588235294,0.1176470588235294,1,False,False,1,5.0,True,False,False,False,GPT
477,77,Medium,Text,multi_document_summarization,14,1,0.9285714285714286,10.3,0.2142857142857142,0.1428571428571428,0.0714285714285714,1,False,False,1,5.5,True,False,False,False,GPT
478,91,Medium,Text,multi_document_summarization,17,1,1.0,10.3,0.1764705882352941,0.1176470588235294,0.1764705882352941,1,False,False,1,5.352941176470588,True,False,False,False,GPT
479,85,Medium,Text,multi_document_summarization,14,1,1.0,16.2,0.2142857142857142,0.1428571428571428,0.1428571428571428,1,False,False,1,6.071428571428571,True,False,False,False,GPT
480,86,Medium,Text,multi_document_summarization,17,1,0.9411764705882352,8.0,0.1764705882352941,0.1176470588235294,0.1176470588235294,1,False,False,1,5.0588235294117645,True,False,False,False,GPT
481,85,Medium,Text,multi_document_summarization,14,1,0.9285714285714286,11.5,0.2857142857142857,0.1428571428571428,0.0714285714285714,1,False,False,1,6.071428571428571,True,False,False,False,GPT
482,108,Medium,Text,multi_document_summarization,17,1,0.9411764705882352,15.0,0.1764705882352941,0.1764705882352941,0.1764705882352941,1,False,False,1,6.352941176470588,True,False,False,False,Mistral
