PID,prompt_length,complexity,data_type,module,LLM_PRE,num_tokens,num_sentences,lexical_diversity,readability,noun_ratio,verb_ratio,adjective_ratio,num_named_entities,contains_table,contains_list,redundancy_score,compression_ratio,contains_numbers,contains_chain_of_thought,contains_output_constraints,is_multi_turn
314,40,Medium,Text,interactive_qa_chatbot,llma,9,1,0.8888888888888888,5.2,0.2222222222222222,0.1111111111111111,0.0,0,False,False,1,4.444444444444445,False,False,False,False
315,44,Simple,Text,interactive_qa_chatbot,llma,9,1,0.8888888888888888,4.1,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,4.888888888888889,False,False,False,False
316,57,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,8.0,0.2,0.1,0.1,0,False,False,1,5.7,False,False,False,False
317,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
318,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
319,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
320,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
321,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
322,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
323,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
324,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
325,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
326,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
327,62,Medium,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.3333333333333333,0.08333333333333333,0.0,0,False,False,1,5.166666666666667,False,False,False,False
328,49,Simple,Text,interactive_qa_chatbot,llma,9,1,0.8888888888888888,6.4,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,5.444444444444445,False,False,False,False
329,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
330,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
331,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
332,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
333,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
334,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
335,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
336,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
337,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
338,62,Medium,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.3333333333333333,0.08333333333333333,0.0,0,False,False,1,5.166666666666667,False,False,False,False
339,49,Simple,Text,interactive_qa_chatbot,llma,9,1,0.8888888888888888,6.4,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,5.444444444444445,False,False,False,False
340,40,Simple,Text,interactive_qa_chatbot,llma,9,1,1.0,4.1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,False,False,0,4.444444444444445,False,False,False,False
341,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
342,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
343,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
344,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
345,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
346,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
347,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
348,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
349,62,Medium,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.3333333333333333,0.08333333333333333,0.0,0,False,False,1,5.166666666666667,False,False,False,False
350,49,Simple,Text,interactive_qa_chatbot,llma,9,1,0.8888888888888888,6.4,0.2222222222222222,0.0,0.1111111111111111,0,False,False,1,5.444444444444445,False,False,False,False
351,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
352,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
353,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
354,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
355,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
356,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
357,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
358,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
359,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
360,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
361,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
362,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
363,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
364,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
365,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
366,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
367,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
368,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
369,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
370,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
371,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
372,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
373,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
374,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
375,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
376,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
377,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
378,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
379,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
380,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
381,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
382,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
383,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
384,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
385,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
386,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
387,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
388,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
389,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
390,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
391,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
392,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
393,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
394,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
395,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
396,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
397,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
398,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
399,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
400,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
401,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
402,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
403,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
404,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
405,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
406,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
407,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
408,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
409,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
410,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
411,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
412,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
413,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
414,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
415,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
416,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
417,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
418,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
419,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
420,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
421,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
422,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
423,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
424,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
425,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
426,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
427,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
428,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
429,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
430,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
431,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
432,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
433,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
434,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
435,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
436,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
437,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
438,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
439,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
440,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
441,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
442,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
443,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
444,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
445,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
446,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
447,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
448,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
449,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
450,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
451,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
452,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
453,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
454,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
455,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
456,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
457,49,Medium,Text,interactive_qa_chatbot,llma,11,1,0.9090909090909091,3.7,0.2727272727272727,0.0,0.09090909090909091,0,False,False,1,4.454545454545454,False,False,False,False
458,53,Simple,Text,interactive_qa_chatbot,llma,10,1,0.9,9.2,0.2,0.2,0.0,0,False,False,1,5.3,False,False,False,False
459,73,Simple,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.07692307692307693,0.07692307692307693,0,False,False,1,5.615384615384615,False,False,False,False
460,64,Simple,Text,interactive_qa_chatbot,llma,12,1,0.9166666666666666,7.6,0.25,0.08333333333333333,0.08333333333333333,0,False,False,1,5.333333333333333,False,False,False,False
461,47,Simple,Text,interactive_qa_chatbot,llma,10,1,1.0,4.4,0.2,0.1,0.1,0,False,False,0,4.7,False,False,False,False
462,48,Medium,Numerical Data,interactive_qa_chatbot,llma,10,1,0.9,4.4,0.2,0.1,0.1,0,False,False,1,4.8,False,False,False,False
463,60,Simple,Numerical Data,interactive_qa_chatbot,llma,12,1,0.9166666666666666,6.4,0.25,0.08333333333333333,0.08333333333333333,0,False,False,2,5.0,False,False,False,False
464,37,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,0.1,0.25,0.0,0.0,0,False,False,1,4.625,False,False,False,False
465,69,Medium,Text,interactive_qa_chatbot,llma,13,1,0.8461538461538461,9.2,0.23076923076923078,0.15384615384615385,0.0,0,False,False,1,5.3076923076923075,False,False,False,False
466,38,Simple,Text,interactive_qa_chatbot,llma,8,1,0.875,3.7,0.25,0.0,0.0,0,False,False,1,4.75,False,False,False,False
467,84,Simple,Text,multi_document_summarization,GPT,16,1,0.9375,8.0,0.1875,0.125,0.125,1,False,False,1,5.25,True,False,False,False
468,86,Simple,Text,multi_document_summarization,GPT,15,1,1.0,11.9,0.26666666666666666,0.13333333333333333,0.13333333333333333,1,False,False,1,5.733333333333333,True,False,False,False
469,93,Simple,Text,multi_document_summarization,GPT,14,1,1.0,13.9,0.2857142857142857,0.14285714285714285,0.21428571428571427,0,False,False,1,6.642857142857143,False,False,False,False
470,82,Simple,Text,multi_document_summarization,GPT,14,1,0.9285714285714286,9.5,0.21428571428571427,0.14285714285714285,0.07142857142857142,1,False,False,1,5.857142857142857,True,False,False,False
471,89,Simple,Text,multi_document_summarization,GPT,16,1,1.0,12.3,0.1875,0.125,0.125,1,False,False,1,5.5625,True,False,False,False
472,91,Simple,Text,multi_document_summarization,GPT,15,1,0.9333333333333333,11.9,0.26666666666666666,0.13333333333333333,0.13333333333333333,1,False,False,1,6.066666666666666,True,False,False,False
473,90,Simple,Text,multi_document_summarization,GPT,17,1,1.0,10.3,0.17647058823529413,0.11764705882352941,0.17647058823529413,1,False,False,1,5.294117647058823,True,False,False,False
474,76,Simple,Text,multi_document_summarization,GPT,14,1,0.9285714285714286,10.3,0.21428571428571427,0.14285714285714285,0.07142857142857142,1,False,False,1,5.428571428571429,True,False,False,False
475,90,Simple,Text,multi_document_summarization,GPT,14,1,1.0,13.9,0.2857142857142857,0.14285714285714285,0.21428571428571427,0,False,False,1,6.428571428571429,False,False,False,False
476,85,Simple,Text,multi_document_summarization,GPT,17,1,0.9411764705882353,8.0,0.17647058823529413,0.11764705882352941,0.11764705882352941,1,False,False,1,5.0,True,False,False,False
477,77,Medium,Text,multi_document_summarization,GPT,14,1,0.9285714285714286,10.3,0.21428571428571427,0.14285714285714285,0.07142857142857142,1,False,False,1,5.5,True,False,False,False
478,91,Medium,Text,multi_document_summarization,GPT,17,1,1.0,10.3,0.17647058823529413,0.11764705882352941,0.17647058823529413,1,False,False,1,5.352941176470588,True,False,False,False
479,85,Medium,Text,multi_document_summarization,GPT,14,1,1.0,16.2,0.21428571428571427,0.14285714285714285,0.14285714285714285,1,False,False,1,6.071428571428571,True,False,False,False
480,86,Medium,Text,multi_document_summarization,GPT,17,1,0.9411764705882353,8.0,0.17647058823529413,0.11764705882352941,0.11764705882352941,1,False,False,1,5.0588235294117645,True,False,False,False
481,85,Medium,Text,multi_document_summarization,GPT,14,1,0.9285714285714286,11.5,0.2857142857142857,0.14285714285714285,0.07142857142857142,1,False,False,1,6.071428571428571,True,False,False,False
482,108,Medium,Text,multi_document_summarization,GPT,17,1,0.9411764705882353,15.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,1,False,False,1,6.352941176470588,True,False,False,False
483,80,Medium,Text,multi_document_summarization,GPT,14,1,1.0,11.5,0.2857142857142857,0.14285714285714285,0.14285714285714285,1,False,False,1,5.714285714285714,True,False,False,False
