PID,prompt_length,complexity,data_type,module,num_tokens,num_sentences,lexical_diversity,readability,noun_ratio,verb_ratio,adjective_ratio,num_named_entities,contains_table,contains_list,redundancy_score,compression_ratio,contains_numbers,contains_chain_of_thought,contains_output_constraints,is_multi_turn,LLM
308,69,Simple,Text,multi_document_summarization,13,1,0.9230769230769232,7.2,0.2307692307692307,0.0769230769230769,0.1538461538461538,1,False,False,1,5.307692307692308,False,False,False,False,GPT
309,91,Medium,Text,multi_document_summarization,14,1,0.9285714285714286,13.1,0.2857142857142857,0.0714285714285714,0.2142857142857142,0,False,False,1,6.5,False,False,False,False,GPT
310,73,Simple,Text,multi_document_summarization,14,1,0.9285714285714286,6.4,0.2857142857142857,0.0714285714285714,0.1428571428571428,1,False,False,1,5.214285714285714,False,False,False,False,GPT
311,83,Medium,Text,multi_document_summarization,11,1,1.0,17.8,0.2727272727272727,0.0909090909090909,0.2727272727272727,0,False,False,0,7.545454545454546,False,False,False,False,GPT
312,72,Simple,Text,multi_document_summarization,13,1,1.0,5.6,0.2307692307692307,0.1538461538461538,0.1538461538461538,1,False,False,1,5.538461538461538,False,False,False,False,GPT
313,84,Medium,Text,multi_document_summarization,13,1,0.9230769230769232,13.9,0.3846153846153846,0.0769230769230769,0.1538461538461538,0,False,False,1,6.461538461538462,False,False,False,False,GPT
314,86,Simple,Text,multi_document_summarization,14,1,0.9285714285714286,10.7,0.3571428571428571,0.0714285714285714,0.1428571428571428,1,False,False,1,6.142857142857143,False,False,False,False,GPT
315,102,Medium,Text,multi_document_summarization,16,1,0.9375,12.7,0.25,0.0625,0.25,0,False,False,2,6.375,False,False,False,False,GPT
316,84,Simple,Text,multi_document_summarization,15,1,0.9333333333333332,8.8,0.3333333333333333,0.0666666666666666,0.1333333333333333,1,False,False,1,5.6,False,False,False,False,GPT
317,85,Medium,Text,multi_document_summarization,14,1,0.9285714285714286,10.7,0.2857142857142857,0.0714285714285714,0.2142857142857142,0,False,False,2,6.071428571428571,True,False,False,False,GPT
318,72,Simple,Text,multi_document_summarization,12,1,0.9166666666666666,7.6,0.3333333333333333,0.0833333333333333,0.1666666666666666,1,False,False,1,6.0,False,False,False,False,GPT
319,84,Medium,Text,multi_document_summarization,14,1,0.9285714285714286,10.7,0.2857142857142857,0.0714285714285714,0.2142857142857142,0,False,False,1,6.0,False,False,False,False,GPT
320,82,Simple,Text,multi_document_summarization,14,1,0.9285714285714286,8.4,0.3571428571428571,0.0714285714285714,0.1428571428571428,1,False,False,1,5.857142857142857,False,False,False,False,GPT
321,99,Medium,Text,multi_document_summarization,14,1,1.0,16.6,0.3571428571428571,0.0714285714285714,0.2142857142857142,0,False,False,0,7.071428571428571,False,False,False,False,GPT
322,75,Simple,Text,multi_document_summarization,13,1,1.0,8.0,0.2307692307692307,0.1538461538461538,0.1538461538461538,1,False,False,1,5.769230769230769,False,False,False,False,GPT
323,82,Medium,Text,multi_document_summarization,13,1,0.9230769230769232,11.5,0.3846153846153846,0.0769230769230769,0.1538461538461538,0,False,False,1,6.307692307692308,False,False,False,False,GPT
324,71,Simple,Text,multi_document_summarization,12,1,0.9166666666666666,7.6,0.3333333333333333,0.0833333333333333,0.1666666666666666,1,False,False,1,5.916666666666667,False,False,False,False,GPT
